id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,scheduled_service,iata_code,local_code
3433,medium_airport,Beverly Regional Airport,42.584202,-70.916496,107,US,Beverly / Danvers,no,BVY,BVY
3434,medium_airport,Bowling Green Warren County Regional Airport,36.9645004272,-86.4197006226,547,US,Bowling Green,no,BWG,BWG
3435,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146,US,Baltimore,yes,BWI,BWI
3436,medium_airport,Arkansas International Airport,35.9642982483,-89.9440002441,254,US,Blytheville,no,BYH,BYH
19429,medium_airport,Burley Municipal Airport,42.5425987244,-113.772003174,4150,US,Burley,no,BYI,BYI
19430,medium_airport,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,2350,US,Fort Irwin/Barstow,no,BYS,BYS
3437,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473,US,Bozeman,yes,BZN,BZN
3438,large_airport,Columbia Metropolitan Airport,33.9388008117676,-81.119499206543,236,US,Columbia,yes,CAE,CAE
3439,medium_airport,Akron Canton Regional Airport,40.9160995483398,-81.4421997070312,1228,US,Akron,yes,CAK,CAK
3440,medium_airport,Caribou Municipal Airport,46.8714981079,-68.0178985596,626,US,Caribou,no,CAR,CAR
3441,large_airport,Columbus Air Force Base,33.6437988281,-88.4438018799,219,US,Columbus,no,CBM,CBM
19470,medium_airport,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125,US,Charles City,no,CCY,CCY
3442,medium_airport,Cedar City Regional Airport,37.701000213623,-113.098999023438,5622,US,Cedar City,yes,CDC,CDC
19474,medium_airport,Chadron Municipal Airport,42.837600708,-103.095001221,3297,US,Chadron,no,CDR,CDR
19475,medium_airport,Childress Municipal Airport,34.4337997437,-100.288002014,1954,US,Childress,no,CDS,CDS
3443,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61,US,Crescent City,yes,CEC,CEC
3444,medium_airport,Westover ARB/Metropolitan Airport,42.19400024,-72.53479767,241,US,Springfield/Chicopee,no,CEF,CEF
3445,medium_airport,Bob Sikes Airport,30.778799057,-86.522102356,213,US,Crestview,no,CEW,CEW
3446,medium_airport,Cuyahoga County Airport,41.5651016235,-81.4863967896,879,US,Cleveland,no,CGF,CGF
3447,medium_airport,Cape Girardeau Regional Airport,37.2252998352051,-89.57080078125,342,US,Cape Girardeau,yes,CGI,CGI
3448,large_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683,US,Chattanooga,yes,CHA,CHA
3449,medium_airport,Charlottesville Albemarle Airport,38.138599395752,-78.4529037475586,639,US,Charlottesville,yes,CHO,CHO
3450,large_airport,Charleston International Airport,32.898602,-80.040497,46,US,Charleston,yes,CHS,CHS
3451,large_airport,The Eastern Iowa Airport,41.884701,-91.7108,869,US,Cedar Rapids,yes,CID,CID
3452,medium_airport,Chippewa County International Airport,46.2508010864258,-84.4723968505859,800,US,Sault Ste Marie,yes,CIU,CIU
3453,medium_airport,North Central West Virginia Airport,39.2966003418,-80.2281036377,1217,US,Clarksburg,yes,CKB,CKB
3454,large_airport,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791,US,Cleveland,yes,CLE,CLE
3455,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,US,College Station,yes,CLL,CLL
3456,medium_airport,William R Fairchild International Airport,48.1202011108398,-123.5,291,US,Port Angeles,yes,CLM,CLM
3457,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.9430999755859,748,US,Charlotte,yes,CLT,CLT
3458,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815,US,Columbus,yes,CMH,CMH
3459,medium_airport,University of Illinois Willard Airport,40.03919983,-88.27809906,755,US,Champaign/Urbana,yes,CMI,CMI
3460,medium_airport,Houghton County Memorial Airport,47.168399810791,-88.4890975952149,1095,US,Hancock,yes,CMX,CMX
3461,medium_airport,Cavern City Air Terminal,32.3375015258789,-104.263000488281,3295,US,Carlsbad,yes,CNM,CNM
19527,medium_airport,Chanute Martin Johnson Airport,37.668800354,-95.4850997925,1002,US,Chanute,no,CNU,CNU
19530,medium_airport,Yellowstone Regional Airport,44.520198822,-109.024002075,5102,US,Cody,no,COD,COD
19531,medium_airport,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320,US,Coeur d'Alene,no,COE,COE
3462,medium_airport,Patrick Air Force Base,28.2348995209,-80.6100997925,8,US,Cocoa Beach,no,COF,COF
19534,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342,US,Concord,no,CON,CON
3463,large_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187,US,Colorado Springs,yes,COS,COS
3464,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889,US,Columbia,yes,COU,COU
3465,medium_airport,Casper-Natrona County International Airport,42.908001,-106.463997,5350,US,Casper,yes,CPR,CPR
19549,medium_airport,Grand Strand Airport,33.8116989136,-78.7238998413,32,US,North Myrtle Beach,no,CRE,CRE
19550,medium_airport,Jacksonville Executive at Craig Airport,30.3362998962,-81.5143966675,41,US,Jacksonville,no,CRG,CRG
3466,large_airport,Corpus Christi International Airport,27.7703990936279,-97.5011978149414,44,US,Corpus Christi,yes,CRP,CRP
19552,medium_airport,Mc Clellan-Palomar Airport,33.12829971,-117.2799988,331,US,Carlsbad,no,CLD,CRQ
3467,large_airport,Yeager Airport,38.3731002807617,-81.5932006835937,981,US,Charleston,yes,CRW,CRW
3468,medium_airport,Columbus Metropolitan Airport,32.516300201416,-84.9389038085937,397,US,Columbus,yes,CSG,CSG
3469,medium_airport,Crossville Memorial Whitson Field,35.9513015747,-85.0849990845,1881,US,Crossville,no,CSV,CSV
3470,medium_airport,Cut Bank International Airport,48.6083984375,-112.375999451,3854,US,Cut Bank,no,CTB,CTB
19564,medium_airport,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,193,US,Columbia,no,CUB,CUB
3471,large_airport,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,896,US,Cincinnati / Covington,yes,CVG,CVG
3472,medium_airport,Corvallis Municipal Airport,44.49720001,-123.2900009,250,US,Corvallis,no,CVO,CVO
3473,medium_airport,Cannon Air Force Base,34.382801,-103.321999,4295,US,Clovis,no,CVS,CVS
19571,medium_airport,Central Wisconsin Airport,44.7775993347,-89.6668014526,1277,US,Mosinee,no,CWA,CWA
3475,medium_airport,Conroe-North Houston Regional Airport,30.351801,-95.414497,245,US,Houston,no,CXO,CXO
3476,medium_airport,Cheyenne Regional Jerry Olson Field,41.15570068,-104.8119965,6159,US,Cheyenne,yes,CYS,CYS
3477,medium_airport,Davison Army Air Field,38.7150001526,-77.1809997559,73,US,Fort Belvoir,no,DAA,DAA
3478,medium_airport,Daytona Beach International Airport,29.179899,-81.058098,34,US,Daytona Beach,yes,DAB,DAB
19615,medium_airport,Barstow Daggett Airport,34.85369873,-116.7870026,1930,US,Daggett,no,DAG,DAG
3479,large_airport,Dallas Love Field,32.847099,-96.851799,487,US,Dallas,yes,DAL,DAL
3480,medium_airport,Danville Regional Airport,36.5728988647461,-79.3360977172852,571,US,Danville,no,DAN,DAN
3481,large_airport,James M Cox Dayton International Airport,39.902400970459,-84.2193984985352,1009,US,Dayton,yes,DAY,DAY
3482,medium_airport,Dubuque Regional Airport,42.402,-90.709503,1077,US,Dubuque,yes,DBQ,DBQ
3483,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,US,Washington,yes,DCA,DCA
3484,medium_airport,Dodge City Regional Airport,37.7634010314941,-99.9655990600586,2594,US,Dodge City,yes,DDC,DDC
3485,medium_airport,Decatur Airport,39.8345985412598,-88.8656997680664,682,US,Decatur,yes,DEC,DEC
3486,large_airport,Denver International Airport,39.861698150635,-104.672996521,5431,US,Denver,yes,DEN,DEN
3487,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626,US,Detroit,no,DET,DET
3488,large_airport,Dallas Fort Worth International Airport,32.896801,-97.038002,607,US,Dallas-Fort Worth,yes,DFW,DFW
3489,medium_airport,Dothan Regional Airport,31.3213005065918,-85.4496002197266,401,US,Dothan,yes,DHN,DHN
19628,medium_airport,Dalhart Municipal Airport,36.0225982666,-102.54699707,3991,US,Dalhart,no,DHT,DHT
19630,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,2592,US,Dickinson,no,DIK,DIK
3490,large_airport,Laughlin Air Force Base,29.359501,-100.778002,1082,US,Del Rio,no,DLF,DLF
3491,large_airport,Duluth International Airport,46.8420982361,-92.1936035156,1428,US,Duluth,yes,DLH,DLH
19640,medium_airport,Columbia Gorge Regional Airport,45.620979,-121.170777,247,US,Dallesport / The Dalles,no,DLS,DLS
3492,medium_airport,Davis Monthan Air Force Base,32.1665000916,-110.883003235,2704,US,Tucson,no,DMA,DMA
3493,medium_airport,Deming Municipal Airport,32.262298584,-107.721000671,4314,US,Deming,no,DMN,DMN
19644,medium_airport,Daniel Field,33.4664993286,-82.0393981934,423,US,Augusta,no,DNL,DNL
3494,large_airport,Dover Air Force Base,39.12950134,-75.46600342,24,US,Dover,no,DOV,DOV
19648,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,US,Chicago/West Chicago,no,DPA,DPA
19652,medium_airport,Desert Rock Airport,36.6194,-116.032997,3314,US,Mercury,no,DRA,NV65
3495,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,202,US,DeRidder,no,DRI,DRI
19655,medium_airport,Del Rio International Airport,29.3742008209,-100.927001953,1002,US,Del Rio,no,DRT,DRT
3496,medium_airport,Des Moines International Airport,41.534,-93.663101,958,US,Des Moines,yes,DSM,DSM
3497,large_airport,Detroit Metropolitan Wayne County Airport,42.2123985290527,-83.353401184082,645,US,Detroit,yes,DTW,DTW
19664,medium_airport,Bisbee Douglas International Airport,31.4689998627,-109.603996277,4154,US,Douglas Bisbee,no,DUG,DUG
3498,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,1817,US,Dubois,yes,DUJ,DUJ
3499,large_airport,Dyess Air Force Base,32.4207992554,-99.854598999,1789,US,Abilene,no,DYS,DYS
19717,medium_airport,Pangborn Memorial Airport,47.3988990784,-120.207000732,1249,US,Wenatchee,no,EAT,EAT
3501,medium_airport,Chippewa Valley Regional Airport,44.8657989501953,-91.4842987060547,913,US,Eau Claire,yes,EAU,EAU
3502,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,11,US,Elizabeth City,no,ECG,ECG
3503,large_airport,Edwards Air Force Base,34.905399,-117.884003,2312,US,Edwards,no,EDW,EDW
19727,medium_airport,Needles Airport,34.7663002014,-114.623001099,983,US,Needles,no,EED,EED
3504,medium_airport,Dillant Hopkins Airport,42.898399,-72.270798,488,US,Keene,no,EEN,EEN
19731,medium_airport,Ellington Airport,29.6072998047,-95.1587982178,32,US,Houston,no,EFD,EFD
3505,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548,US,Eagle,yes,EGE,EGE
19735,medium_airport,Duke Field,30.65040016,-86.52290344,191,US,Crestview,no,EGI,EGI
3506,medium_airport,Murray Field,40.8033981323,-124.112998962,7,US,Eureka,no,EKA,EKA
3507,medium_airport,Elkins-Randolph Co-Jennings Randolph Field,38.88940048,-79.85710144,1987,US,Elkins,no,EKN,EKN
3508,medium_airport,Elko Regional Airport,40.8249015808106,-115.791999816895,5140,US,Elko,yes,EKO,EKO
3509,medium_airport,South Arkansas Regional At Goodwin Field,33.2210006713867,-92.8133010864258,277,US,El Dorado,yes,ELD,ELD
3510,medium_airport,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,954,US,Elmira/Corning,yes,ELM,ELM
3511,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,1456,US,Ely,no,LYU,ELO
3512,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,US,El Paso,yes,ELP,ELP
19753,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,6259,US,Ely,no,ELY,ELY
3513,large_airport,Vance Air Force Base,36.3391990662,-97.9164962769,1307,US,Enid,no,END,END
19760,medium_airport,Wendover Airport,40.7187004089,-114.03099823,4237,US,Wendover,no,ENV,ENV
3514,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,742,US,Kenosha,no,ENW,ENW
3515,large_airport,Erie International Tom Ridge Field,42.0831270134,-80.1738667488,732,US,Erie,yes,ERI,ERI
3516,medium_airport,Esler Regional Airport,31.3948993683,-92.2957992554,112,US,Alexandria,no,ESF,ESF
3517,medium_airport,Mahlon Sweet Field,44.1245994567871,-123.21199798584,374,US,Eugene,yes,EUG,EUG
3518,medium_airport,Evansville Regional Airport,38.0369987488,-87.5324020386,418,US,Evansville,yes,EVV,EVV
19782,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,7143,US,Evanston,no,EVW,EVW
3519,medium_airport,New Bedford Regional Airport,41.6761016845703,-70.956901550293,80,US,New Bedford,yes,EWB,EWB
3520,medium_airport,Coastal Carolina Regional Airport,35.0730018616,-77.0429000854,18,US,New Bern,yes,EWN,EWN
3521,large_airport,Newark Liberty International Airport,40.692501,-74.168701,18,US,New York,yes,EWR,EWR
3522,medium_airport,Key West International Airport,24.556101,-81.759598,3,US,Key West,yes,EYW,EYW
19843,medium_airport,Felker Army Air Field,37.1324996948,-76.6088027954,12,US,Fort Eustis,no,FAF,FAF
3523,medium_airport,Hector International Airport,46.9207000732422,-96.815803527832,902,US,Fargo,yes,FAR,FAR
3524,medium_airport,Fresno Yosemite International Airport,36.776199,-119.718002,336,US,Fresno,yes,FAT,FAT
3525,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,189,US,Fayetteville,yes,FAY,FAY
3526,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,244,US,Fort Bragg,no,FBG,FBG
19851,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,US,Fort Carson,no,FCS,FCS
19857,medium_airport,Findlay Airport,41.0135002136,-83.6687011719,813,US,Findlay,no,FDY,FDY
3528,large_airport,Wright-Patterson Air Force Base,39.8260993958,-84.0483016968,823,US,Dayton,no,FFO,FFO
3529,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,4719,US,Fort Huachuca / Sierra Vista,yes,FHU,FHU
19872,medium_airport,Venango Regional Airport,41.3778991699,-79.8603973389,1540,US,Franklin,no,FKL,FKL
3530,large_airport,Flagstaff Pulliam International Airport,35.1385,-111.670998,7014,US,Flagstaff,yes,FLG,FLG
3531,large_airport,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9,US,Fort Lauderdale,yes,FLL,FLL
3532,medium_airport,Florence Regional Airport,34.1853981018066,-79.7238998413086,146,US,Florence,yes,FLO,FLO
3534,medium_airport,Tipton Airport,39.0853996277,-76.7593994141,150,US,Fort Meade(Odenton),no,FME,FME
19881,medium_airport,Four Corners Regional Airport,36.7411994934,-108.230003357,5506,US,Farmington,no,FMN,FMN
19882,medium_airport,Page Field,26.58659935,-81.8632965088,17,US,Fort Myers,no,FMY,FMY
3535,medium_airport,Bishop International Airport,42.9654006958008,-83.7435989379883,782,US,Flint,yes,FNT,FNT
3536,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,US,Fort Dodge,yes,FOD,FOD
3537,medium_airport,Topeka Regional Airport,38.950901,-95.663597,1078,US,Topeka,no,FOE,FOE
3538,medium_airport,St Lucie County International Airport,27.49510002,-80.36830139,24,US,Fort Pierce,no,FPR,FPR
3539,medium_airport,Republic Airport,40.7288017273,-73.4133987427,82,US,Farmingdale,no,FRG,FRG
3540,medium_airport,Marshall Army Air Field,39.053021,-96.764202,1065,US,Fort Riley (Junction City),no,FRI,FRI
3541,medium_airport,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,1429,US,Sioux Falls,yes,FSD,FSD
3542,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,1189,US,Fort Sill,no,FSI,FSI
3543,large_airport,Fort Smith Regional Airport,35.3366012573242,-94.3674011230469,469,US,Fort Smith,yes,FSM,FSM
19900,medium_airport,Fort Stockton Pecos County Airport,30.9157009125,-102.916000366,3011,US,Fort Stockton,no,FST,FST
3544,medium_airport,Godman Army Air Field,37.9071006775,-85.9720993042,756,US,Fort Knox,no,FTK,FTK
3545,large_airport,Fort Worth Meacham International Airport,32.819801,-97.362396,710,US,Fort Worth,no,FTW,FTW
3546,medium_airport,Fulton County Airport Brown Field,33.7790985107,-84.5214004517,841,US,Atlanta,no,FTY,FTY
3547,large_airport,Fort Wayne International Airport,40.97850037,-85.19509888,814,US,Fort Wayne,yes,FWA,FWA
19912,medium_airport,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,13,US,Fort Lauderdale,no,FXE,FXE
3548,medium_airport,Drake Field,36.0051002502441,-94.1700973510742,1251,US,Fayetteville,no,FYV,FYV
19929,medium_airport,Gillette Campbell County Airport,44.3488998413,-105.539001465,4365,US,Gillette,yes,GCC,GCC
3550,medium_airport,Garden City Regional Airport,37.9275016785,-100.723999023,2891,US,Garden City,yes,GCK,GCK
3551,medium_airport,Grand Canyon National Park Airport,35.9524002075195,-112.147003173828,6609,US,Grand Canyon,yes,GCN,GCN
19936,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,2458,US,Glendive,no,GDV,GDV
3552,large_airport,Spokane International Airport,47.6198997497559,-117.533996582031,2376,US,Spokane,yes,GEG,GEG
3553,medium_airport,Grand Forks International Airport,47.949299,-97.176102,845,US,Grand Forks,yes,GFK,GFK
3554,medium_airport,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,328,US,Glens Falls,no,GFL,GFL
3555,medium_airport,East Texas Regional Airport,32.3839988708496,-94.7115020751953,365,US,Longview,yes,GGG,GGG
3556,medium_airport,Wokal Field/Glasgow-Valley County Airport,48.212502,-106.614998,2296,US,Glasgow,yes,GGW,GGW
3557,medium_airport,Grand Junction Regional Airport,39.1223983765,-108.527000427,4858,US,Grand Junction,yes,GJT,GJT
19956,medium_airport,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,3656,US,Goodland,no,GLD,GLD
19958,medium_airport,Mid Delta Regional Airport,33.4828987121582,-90.9856033325195,131,US,Greenville,yes,GLH,GLH
3558,medium_airport,Scholes International At Galveston Airport,29.2653007507324,-94.8603973388672,6,US,Galveston,no,GLS,GLS
19963,medium_airport,Greenville Downtown Airport,34.8479003906,-82.3499984741,1048,US,Greenville,no,GMU,GMU
3559,medium_airport,Gainesville Regional Airport,29.6900997162,-82.2717971802,152,US,Gainesville,yes,GNV,GNV
3560,medium_airport,Groton New London Airport,41.3301010131836,-72.0450973510742,9,US,Groton (New London),no,GON,GON
3527,medium_airport,Glacier Park International Airport,48.3105010986328,-114.255996704102,2977,US,Kalispell,yes,FCA,GPI
3561,large_airport,Gulfport Biloxi International Airport,30.4073009490967,-89.0700988769531,28,US,Gulfport,yes,GPT,GPT
3562,large_airport,Austin Straubel International Airport,44.4850997924805,-88.1296005249024,695,US,Green Bay,yes,GRB,GRB
3563,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,300,US,Fort Lewis/Tacoma,no,GRF,GRF
3564,medium_airport,Central Nebraska Regional Airport,40.9674987792969,-98.3096008300781,1847,US,Grand Island,yes,GRI,GRI
3565,medium_airport,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,31.0672,-97.828903,1015,US,Killeen,yes,GRK,GRK
3566,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,794,US,Grand Rapids,yes,GRR,GRR
3567,large_airport,Seymour Johnson Air Force Base,35.33940125,-77.96060181,109,US,Goldsboro,no,GSB,GSB
3568,large_airport,Piedmont Triad International Airport,36.0978012084961,-79.9373016357422,925,US,Greensboro,yes,GSO,GSO
3569,large_airport,Greenville Spartanburg International Airport,34.895699,-82.218903,964,US,Greer,yes,GSP,GSP
3571,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,3680,US,Great Falls,yes,GTF,GTF
19982,medium_airport,Golden Triangle Regional Airport,33.4502983093,-88.5914001465,264,US,Columbus/W Point/Starkville,yes,GTR,GTR
3572,medium_airport,Gallup Municipal Airport,35.511100769,-108.789001465,6472,US,Gallup,no,GUP,GUP
3573,large_airport,Grissom Air Reserve Base,40.6481018066,-86.1520996094,812,US,Peru,no,GUS,GUS
19985,medium_airport,Guymon Municipal Airport,36.6851005554,-101.508003235,3123,US,Guymon,no,GUY,GUY
3574,medium_airport,Greenwood–Leflore Airport,33.4943008423,-90.0847015381,162,US,Greenwood,no,GWO,GWO
3575,medium_airport,Gary Chicago International Airport,41.6162986755371,-87.4128036499024,591,US,Gary,no,GYY,GYY
20027,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,151,US,Hattiesburg,no,HBG,HBG
20029,medium_airport,Hobart Regional Airport,34.991317,-99.051313,1563,US,Hobart,no,HBR,HBR
3576,medium_airport,Hartford Brainard Airport,41.736698150635,-72.649398803711,18,US,Hartford,no,HFD,HFD
3577,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,703,US,Hagerstown,no,HGR,HGR
3578,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66,US,Hawthorne,no,HHR,HHR
3579,large_airport,Range Regional Airport,47.38660049,-92.83899689,1354,US,Hibbing,yes,HIB,HIB
3580,medium_airport,Hill Air Force Base,41.12403,-111.973086,4789,US,Ogden,no,HIF,HIF
20053,medium_airport,Lake Havasu City International Airport,34.571098,-114.358002,783,US,Lake Havasu City,yes,HII,HII
20054,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,208,US,Portland,no,HIO,HIO
3581,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,1190,US,Hickory,no,HKY,HKY
20061,medium_airport,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,1195,US,Wheeling,no,HLG,HLG
3582,medium_airport,Helena Regional Airport,46.6068000793457,-111.983001708984,3877,US,Helena,yes,HLN,HLN
3583,medium_airport,Hood Army Air Field,31.1387,-97.7145,924,US,Fort Hood,no,HLR,HLR
3584,large_airport,Holloman Air Force Base,32.8525009155,-106.107002258,4093,US,Alamogordo,no,HMN,HMN
20071,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,3661,US,Hobbs,no,HOB,HOB
3585,medium_airport,Huron Regional Airport,44.3852005004883,-98.2285003662109,1289,US,Huron,yes,HON,HON
3586,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.668598175,-87.4962005615,573,US,Fort Campbell/Hopkinsville,no,HOP,HOP
3587,medium_airport,Memorial Field,34.4780006408691,-93.0961990356445,540,US,Hot Springs,yes,HOT,HOT
3588,large_airport,William P Hobby Airport,29.64539909,-95.27890015,46,US,Houston,yes,HOU,HOU
3589,medium_airport,Westchester County Airport,41.0670013427734,-73.7076034545899,439,US,White Plains,yes,HPN,HPN
3590,medium_airport,Bowerman Airport,46.9711990356,-123.93699646,18,US,Hoquiam,no,HQM,HQM
3591,medium_airport,Valley International Airport,26.2285003662109,-97.6544036865234,36,US,Harlingen,yes,HRL,HRL
3592,medium_airport,Boone County Airport,36.2615013122559,-93.1547012329102,1365,US,Harrison,yes,HRO,HRO
3593,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5,US,Homestead,no,HST,HST
3594,large_airport,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,629,US,Huntsville,yes,HSV,HSV
3595,large_airport,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,828,US,Huntington,yes,HTS,HTS
3596,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,US,Redstone Arsnl Huntsville,no,HUA,HUA
3597,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589,US,Terre Haute,no,HUF,HUF
20095,medium_airport,Houlton International Airport,46.1231002808,-67.792098999,489,US,Houlton,no,HUL,HUL
3598,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.8606033325,1543,US,Hutchinson,no,HUT,HUT
3599,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12,US,New Haven,yes,HVN,HVN
20099,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591,US,Havre,no,HVR,HVR
3600,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54,US,Hyannis,yes,HYA,HYA
20108,medium_airport,Sawyer County Airport,46.0251998901,-91.4442977905,1216,US,Hayward,no,HYR,HYR
20109,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999,US,Hays,no,HYS,HYS
20117,medium_airport,Northeast Ohio Regional Airport,41.778,-80.695503,924,US,Ashtabula,no,JFN,HZY
3601,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,1371,US,Wichita,no,IAB,IAB
3602,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312,US,Washington,yes,IAD,IAD
3603,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589,US,Niagara Falls,yes,IAG,IAG
3604,large_airport,George Bush Intercontinental Houston Airport,29.9843997955322,-95.3414001464844,97,US,Houston,yes,IAH,IAH
3605,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333,US,Wichita,yes,ICT,ICT
3606,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744,US,Idaho Falls,yes,IDA,IDA
3607,medium_airport,Greater Kankakee Airport,41.0713996887,-87.8462982178,630,US,Kankakee,no,IKK,IKK
3608,medium_airport,New Castle Airport,39.67869949,-75.60649872,80,US,Wilmington,yes,ILG,ILG
3609,medium_airport,Wilmington International Airport,34.2705993652344,-77.9026031494141,32,US,Wilmington,yes,ILM,ILM
20173,medium_airport,Wilmington Airpark,39.427898407,-83.792098999,1077,US,Wilmington,no,ILN,ILN
3610,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,US,Indianapolis,yes,IND,IND
3611,medium_airport,Winkler County Airport,31.7796001434,-103.200996399,2822,US,Wink,no,INK,INK
3612,medium_airport,Falls International Airport,48.5662002563477,-93.4030990600586,1185,US,International Falls,yes,INL,INL
3613,medium_airport,Smith Reynolds Airport,36.1337013244629,-80.2220001220703,969,US,Winston Salem,no,INT,INT
20180,medium_airport,Winslow Lindbergh Regional Airport,35.021900177,-110.722999573,4941,US,Winslow,no,INW,INW
20184,medium_airport,Imperial County Airport,32.8342018127,-115.57900238,-54,US,Imperial,no,IPL,IPL
3614,medium_airport,Williamsport Regional Airport,41.2417984008789,-76.9210968017578,529,US,Williamsport,yes,IPT,IPT
3615,medium_airport,Kirksville Regional Airport,40.0934982299805,-92.5448989868164,966,US,Kirksville,yes,IRK,IRK
20187,medium_airport,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,82,US,Orlando,no,ISM,ISM
20189,medium_airport,Kinston Regional Jetport At Stallings Field,35.331401825,-77.6088027954,93,US,Kinston,no,ISO,ISO
3616,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99,US,Islip,yes,ISP,ISP
20193,medium_airport,Ithaca Tompkins Regional Airport,42.4910011291504,-76.4583969116211,1099,US,Ithaca,yes,ITH,ITH
3617,medium_airport,Phoenix-Mesa-Gateway Airport,33.3078,-111.654999,1382,US,Phoenix,yes,AZA,IWA
3618,medium_airport,Jackson Hole Airport,43.6072998046875,-110.737998962402,6451,US,Jackson,yes,JAC,JAC
3619,large_airport,Jackson-Medgar Wiley Evers International Airport,32.3111991882,-90.0758972168,346,US,Jackson,yes,JAN,JAN
3620,large_airport,Jacksonville International Airport,30.4941005706787,-81.6878967285156,30,US,Jacksonville,yes,JAX,JAX
3621,medium_airport,Jonesboro Municipal Airport,35.8316993713379,-90.6464004516602,262,US,Jonesboro,yes,JBR,JBR
